% Model,transient_real_pressure.mph,
% Version,COMSOL 6.3.0.290,
% Date,"Mar 20 2025, 17:02",
% Table,探针�?1 - ,
% 时间 (s),"总声�?(Pa), 点探�?1","总声�?(Pa), 点探�?2"
0.0781,1.43E-07,4.64E-06
0.078116667,1.32E-07,4.33E-06
0.078133333,1.21E-07,4.01E-06
0.07815,1.10E-07,3.68E-06
0.078166667,9.87E-08,3.35E-06
0.078183333,8.73E-08,3.02E-06
0.0782,7.58E-08,2.69E-06
0.078216667,6.43E-08,2.35E-06
0.078233333,5.27E-08,2.01E-06
0.07825,4.10E-08,1.67E-06
0.078266667,2.93E-08,1.33E-06
0.078283333,1.76E-08,9.84E-07
0.0783,5.83E-09,6.40E-07
0.078316667,-5.93E-09,2.94E-07
0.078333333,-1.77E-08,-5.18E-08
0.07835,-2.94E-08,-3.98E-07
0.078366667,-4.11E-08,-7.43E-07
0.078383333,-5.28E-08,-1.09E-06
0.0784,-6.44E-08,-1.43E-06
0.078416667,-7.60E-08,-1.77E-06
0.078433333,-8.75E-08,-2.11E-06
0.07845,-9.89E-08,-2.45E-06
0.078466667,-1.10E-07,-2.79E-06
0.078483333,-1.21E-07,-3.12E-06
0.0785,-1.32E-07,-3.45E-06
0.078516667,-1.43E-07,-3.77E-06
0.078533333,-1.54E-07,-4.10E-06
0.07855,-1.65E-07,-4.41E-06
0.078566667,-1.75E-07,-4.73E-06
0.078583333,-1.86E-07,-5.04E-06
0.0786,-1.96E-07,-5.34E-06
0.078616667,-2.06E-07,-5.64E-06
0.078633333,-2.16E-07,-5.93E-06
0.07865,-2.25E-07,-6.22E-06
0.078666667,-2.34E-07,-6.50E-06
0.078683333,-2.43E-07,-6.78E-06
0.0787,-2.52E-07,-7.04E-06
0.078716667,-2.61E-07,-7.30E-06
0.078733333,-2.69E-07,-7.56E-06
0.07875,-2.77E-07,-7.80E-06
0.078766667,-2.85E-07,-8.04E-06
0.078783333,-2.92E-07,-8.27E-06
0.0788,-3.00E-07,-8.49E-06
0.078816667,-3.06E-07,-8.71E-06
0.078833333,-3.13E-07,-8.91E-06
0.07885,-3.19E-07,-9.11E-06
0.078866667,-3.25E-07,-9.29E-06
0.078883333,-3.31E-07,-9.47E-06
0.0789,-3.36E-07,-9.64E-06
0.078916667,-3.41E-07,-9.80E-06
0.078933333,-3.45E-07,-9.95E-06
0.07895,-3.50E-07,-1.01E-05
0.078966667,-3.53E-07,-1.02E-05
0.078983333,-3.57E-07,-1.03E-05
0.079,-3.60E-07,-1.04E-05
0.079016667,-3.63E-07,-1.05E-05
0.079033333,-3.65E-07,-1.06E-05
0.07905,-3.67E-07,-1.07E-05
0.079066667,-3.68E-07,-1.08E-05
0.079083333,-3.70E-07,-1.08E-05
0.0791,-3.70E-07,-1.09E-05
0.079116667,-3.71E-07,-1.09E-05
0.079133333,-3.71E-07,-1.09E-05
0.07915,-3.70E-07,-1.09E-05
0.079166667,-3.69E-07,-1.09E-05
0.079183333,-3.68E-07,-1.09E-05
0.0792,-3.66E-07,-1.09E-05
0.079216667,-3.64E-07,-1.09E-05
0.079233333,-3.62E-07,-1.08E-05
0.07925,-3.59E-07,-1.08E-05
0.079266667,-3.56E-07,-1.07E-05
0.079283333,-3.52E-07,-1.07E-05
0.0793,-3.48E-07,-1.06E-05
0.079316667,-3.44E-07,-1.05E-05
0.079333333,-3.39E-07,-1.04E-05
0.07935,-3.34E-07,-1.03E-05
0.079366667,-3.28E-07,-1.01E-05
0.079383333,-3.22E-07,-1.00E-05
0.0794,-3.16E-07,-9.85E-06
0.079416667,-3.09E-07,-9.70E-06
0.079433333,-3.02E-07,-9.53E-06
0.07945,-2.95E-07,-9.36E-06
0.079466667,-2.87E-07,-9.17E-06
0.079483333,-2.79E-07,-8.98E-06
0.0795,-2.70E-07,-8.78E-06
0.079516667,-2.61E-07,-8.57E-06
0.079533333,-2.52E-07,-8.35E-06
0.07955,-2.43E-07,-8.13E-06
0.079566667,-2.33E-07,-7.89E-06
0.079583333,-2.23E-07,-7.65E-06
0.0796,-2.12E-07,-7.40E-06
0.079616667,-2.02E-07,-7.14E-06
0.079633333,-1.91E-07,-6.88E-06
0.07965,-1.79E-07,-6.61E-06
0.079666667,-1.68E-07,-6.33E-06
0.079683333,-1.56E-07,-6.05E-06
0.0797,-1.44E-07,-5.76E-06
0.079716667,-1.32E-07,-5.47E-06
0.079733333,-1.19E-07,-5.17E-06
0.07975,-1.07E-07,-4.86E-06
0.079766667,-9.38E-08,-4.55E-06
0.079783333,-8.07E-08,-4.24E-06
0.0798,-6.75E-08,-3.92E-06
0.079816667,-5.41E-08,-3.59E-06
0.079833333,-4.06E-08,-3.27E-06
0.07985,-2.69E-08,-2.94E-06
0.079866667,-1.31E-08,-2.61E-06
0.079883333,8.03E-10,-2.27E-06
0.0799,1.48E-08,-1.94E-06
0.079916667,2.89E-08,-1.60E-06
0.079933333,4.30E-08,-1.26E-06
0.07995,5.72E-08,-9.19E-07
0.079966667,7.15E-08,-5.77E-07
0.079983333,8.57E-08,-2.35E-07
0.08,1.00E-07,1.07E-07
0.080016667,1.14E-07,4.49E-07
0.080033333,1.29E-07,7.91E-07
0.08005,1.43E-07,1.13E-06
0.080066667,1.57E-07,1.47E-06
0.080083333,1.71E-07,1.81E-06
0.0801,1.85E-07,2.14E-06
0.080116667,1.99E-07,2.48E-06
0.080133333,2.13E-07,2.81E-06
0.08015,2.26E-07,3.14E-06
0.080166667,2.40E-07,3.46E-06
0.080183333,2.53E-07,3.78E-06
0.0802,2.67E-07,4.10E-06
0.080216667,2.80E-07,4.42E-06
0.080233333,2.93E-07,4.72E-06
0.08025,3.05E-07,5.03E-06
0.080266667,3.18E-07,5.33E-06
0.080283333,3.30E-07,5.62E-06
0.0803,3.42E-07,5.91E-06
0.080316667,3.53E-07,6.19E-06
0.080333333,3.65E-07,6.47E-06
0.08035,3.76E-07,6.74E-06
0.080366667,3.87E-07,7.00E-06
0.080383333,3.97E-07,7.25E-06
0.0804,4.07E-07,7.50E-06
0.080416667,4.17E-07,7.74E-06
0.080433333,4.26E-07,7.98E-06
0.08045,4.35E-07,8.20E-06
0.080466667,4.44E-07,8.42E-06
0.080483333,4.52E-07,8.63E-06
0.0805,4.60E-07,8.83E-06
0.080516667,4.68E-07,9.02E-06
0.080533333,4.75E-07,9.20E-06
0.08055,4.81E-07,9.37E-06
0.080566667,4.87E-07,9.54E-06
0.080583333,4.93E-07,9.69E-06
0.0806,4.98E-07,9.83E-06
0.080616667,5.02E-07,9.97E-06
0.080633333,5.07E-07,1.01E-05
0.08065,5.10E-07,1.02E-05
0.080666667,5.13E-07,1.03E-05
0.080683333,5.16E-07,1.04E-05
0.0807,5.18E-07,1.05E-05
0.080716667,5.20E-07,1.06E-05
0.080733333,5.21E-07,1.06E-05
0.08075,5.21E-07,1.07E-05
0.080766667,5.21E-07,1.07E-05
0.080783333,5.20E-07,1.08E-05
0.0808,5.19E-07,1.08E-05
0.080816667,5.18E-07,1.08E-05
0.080833333,5.15E-07,1.08E-05
0.08085,5.12E-07,1.08E-05
0.080866667,5.09E-07,1.07E-05
0.080883333,5.05E-07,1.07E-05
0.0809,5.00E-07,1.07E-05
0.080916667,4.95E-07,1.06E-05
0.080933333,4.90E-07,1.06E-05
0.08095,4.83E-07,1.05E-05
0.080966667,4.77E-07,1.04E-05
0.080983333,4.69E-07,1.03E-05
0.081,4.61E-07,1.02E-05
0.081016667,4.53E-07,1.01E-05
0.081033333,4.44E-07,9.95E-06
0.08105,4.34E-07,9.81E-06
0.081066667,4.24E-07,9.67E-06
0.081083333,4.13E-07,9.51E-06
0.0811,4.02E-07,9.35E-06
0.081116667,3.90E-07,9.18E-06
0.081133333,3.78E-07,9.00E-06
0.08115,3.66E-07,8.80E-06
0.081166667,3.52E-07,8.60E-06
0.081183333,3.39E-07,8.40E-06
0.0812,3.24E-07,8.18E-06
0.081216667,3.10E-07,7.96E-06
0.081233333,2.95E-07,7.72E-06
0.08125,2.79E-07,7.48E-06
0.081266667,2.63E-07,7.24E-06
0.081283333,2.47E-07,6.98E-06
0.0813,2.30E-07,6.72E-06
0.081316667,2.13E-07,6.46E-06
0.081333333,1.95E-07,6.18E-06
0.08135,1.77E-07,5.90E-06
0.081366667,1.59E-07,5.62E-06
0.081383333,1.40E-07,5.33E-06
0.0814,1.21E-07,5.03E-06
0.081416667,1.02E-07,4.73E-06
0.081433333,8.25E-08,4.43E-06
0.08145,6.27E-08,4.12E-06
0.081466667,4.27E-08,3.80E-06
0.081483333,2.24E-08,3.49E-06
0.0815,2.01E-09,3.17E-06
0.081516667,-1.86E-08,2.84E-06
0.081533333,-3.94E-08,2.52E-06
0.08155,-6.03E-08,2.19E-06
0.081566667,-8.14E-08,1.86E-06
0.081583333,-1.03E-07,1.53E-06
0.0816,-1.24E-07,1.19E-06
0.081616667,-1.45E-07,8.60E-07
0.081633333,-1.66E-07,5.25E-07
0.08165,-1.88E-07,1.90E-07
0.081666667,-2.09E-07,-1.45E-07
0.081683333,-2.30E-07,-4.80E-07
0.0817,-2.52E-07,-8.14E-07
0.081716667,-2.73E-07,-1.15E-06
0.081733333,-2.94E-07,-1.48E-06
0.08175,-3.15E-07,-1.81E-06
0.081766667,-3.36E-07,-2.14E-06
0.081783333,-3.56E-07,-2.46E-06
0.0818,-3.77E-07,-2.79E-06
0.081816667,-3.97E-07,-3.11E-06
0.081833333,-4.17E-07,-3.42E-06
0.08185,-4.37E-07,-3.74E-06
0.081866667,-4.56E-07,-4.05E-06
0.081883333,-4.75E-07,-4.35E-06
0.0819,-4.94E-07,-4.65E-06
0.081916667,-5.13E-07,-4.95E-06
0.081933333,-5.31E-07,-5.24E-06
0.08195,-5.48E-07,-5.53E-06
0.081966667,-5.66E-07,-5.81E-06
0.081983333,-5.83E-07,-6.08E-06
0.082,-5.99E-07,-6.35E-06
0.082016667,-6.15E-07,-6.61E-06
0.082033333,-6.30E-07,-6.87E-06
0.08205,-6.45E-07,-7.12E-06
0.082066667,-6.59E-07,-7.36E-06
0.082083333,-6.73E-07,-7.59E-06
0.0821,-6.86E-07,-7.82E-06
0.082116667,-6.99E-07,-8.03E-06
0.082133333,-7.11E-07,-8.24E-06
0.08215,-7.22E-07,-8.45E-06
0.082166667,-7.33E-07,-8.64E-06
0.082183333,-7.42E-07,-8.82E-06
0.0822,-7.52E-07,-9.00E-06
0.082216667,-7.60E-07,-9.17E-06
0.082233333,-7.68E-07,-9.33E-06
0.08225,-7.75E-07,-9.47E-06
0.082266667,-7.81E-07,-9.61E-06
0.082283333,-7.87E-07,-9.74E-06
0.0823,-7.92E-07,-9.86E-06
0.082316667,-7.96E-07,-9.97E-06
0.082333333,-7.99E-07,-1.01E-05
0.08235,-8.01E-07,-1.02E-05
0.082366667,-8.03E-07,-1.02E-05
0.082383333,-8.03E-07,-1.03E-05
0.0824,-8.03E-07,-1.04E-05
0.082416667,-8.02E-07,-1.04E-05
0.082433333,-8.00E-07,-1.05E-05
0.08245,-7.97E-07,-1.05E-05
0.082466667,-7.94E-07,-1.05E-05
0.082483333,-7.89E-07,-1.05E-05
0.0825,-7.84E-07,-1.05E-05
0.082516667,-7.78E-07,-1.05E-05
0.082533333,-7.71E-07,-1.05E-05
0.08255,-7.63E-07,-1.04E-05
0.082566667,-7.54E-07,-1.04E-05
0.082583333,-7.44E-07,-1.03E-05
0.0826,-7.34E-07,-1.03E-05
0.082616667,-7.22E-07,-1.02E-05
0.082633333,-7.10E-07,-1.01E-05
0.08265,-6.97E-07,-1.00E-05
0.082666667,-6.83E-07,-9.92E-06
0.082683333,-6.68E-07,-9.81E-06
0.0827,-6.52E-07,-9.68E-06
0.082716667,-6.36E-07,-9.55E-06
0.082733333,-6.18E-07,-9.41E-06
0.08275,-6.00E-07,-9.26E-06
0.082766667,-5.81E-07,-9.10E-06
0.082783333,-5.62E-07,-8.93E-06
0.0828,-5.41E-07,-8.75E-06
0.082816667,-5.20E-07,-8.56E-06
0.082833333,-4.98E-07,-8.37E-06
0.08285,-4.75E-07,-8.16E-06
0.082866667,-4.52E-07,-7.95E-06
0.082883333,-4.28E-07,-7.73E-06
0.0829,-4.03E-07,-7.51E-06
0.082916667,-3.78E-07,-7.28E-06
0.082933333,-3.52E-07,-7.04E-06
0.08295,-3.25E-07,-6.79E-06
0.082966667,-2.98E-07,-6.54E-06
0.082983333,-2.70E-07,-6.28E-06
0.083,-2.42E-07,-6.01E-06
0.083016667,-2.14E-07,-5.74E-06
0.083033333,-1.85E-07,-5.46E-06
0.08305,-1.55E-07,-5.18E-06
0.083066667,-1.25E-07,-4.89E-06
0.083083333,-9.45E-08,-4.60E-06
0.0831,-6.38E-08,-4.30E-06
0.083116667,-3.27E-08,-4.01E-06
0.083133333,-1.35E-09,-3.70E-06
0.08315,3.03E-08,-3.39E-06
0.083166667,6.21E-08,-3.08E-06
0.083183333,9.42E-08,-2.77E-06
0.0832,1.26E-07,-2.46E-06
0.083216667,1.59E-07,-2.14E-06
0.083233333,1.91E-07,-1.82E-06
0.08325,2.24E-07,-1.50E-06
0.083266667,2.56E-07,-1.18E-06
0.083283333,2.89E-07,-8.52E-07
0.0833,3.21E-07,-5.29E-07
0.083316667,3.54E-07,-2.04E-07
0.083333333,3.86E-07,1.20E-07
0.08335,4.18E-07,4.43E-07
0.083366667,4.50E-07,7.66E-07
0.083383333,4.82E-07,1.09E-06
0.0834,5.14E-07,1.41E-06
0.083416667,5.45E-07,1.73E-06
0.083433333,5.76E-07,2.04E-06
0.08345,6.07E-07,2.36E-06
0.083466667,6.37E-07,2.67E-06
0.083483333,6.67E-07,2.98E-06
0.0835,6.96E-07,3.29E-06
0.083516667,7.25E-07,3.59E-06
0.083533333,7.53E-07,3.89E-06
0.08355,7.81E-07,4.18E-06
0.083566667,8.08E-07,4.47E-06
0.083583333,8.34E-07,4.76E-06
0.0836,8.60E-07,5.04E-06
0.083616667,8.85E-07,5.32E-06
0.083633333,9.09E-07,5.59E-06
0.08365,9.33E-07,5.85E-06
0.083666667,9.56E-07,6.11E-06
0.083683333,9.78E-07,6.36E-06
0.0837,9.99E-07,6.61E-06
0.083716667,1.02E-06,6.85E-06
0.083733333,1.04E-06,7.08E-06
0.08375,1.06E-06,7.31E-06
0.083766667,1.07E-06,7.52E-06
0.083783333,1.09E-06,7.73E-06
0.0838,1.11E-06,7.94E-06
0.083816667,1.12E-06,8.13E-06
0.083833333,1.13E-06,8.32E-06
0.08385,1.14E-06,8.50E-06
0.083866667,1.16E-06,8.67E-06
0.083883333,1.17E-06,8.83E-06
0.0839,1.17E-06,8.98E-06
0.083916667,1.18E-06,9.12E-06
0.083933333,1.19E-06,9.26E-06
0.08395,1.19E-06,9.38E-06
0.083966667,1.20E-06,9.50E-06
0.083983333,1.20E-06,9.61E-06
0.084,1.20E-06,9.70E-06
0.084016667,1.20E-06,9.79E-06
0.084033333,1.20E-06,9.87E-06
0.08405,1.20E-06,9.94E-06
0.084066667,1.19E-06,9.99E-06
0.084083333,1.19E-06,1.00E-05
0.0841,1.18E-06,1.01E-05
0.084116667,1.17E-06,1.01E-05
0.084133333,1.16E-06,1.01E-05
0.08415,1.15E-06,1.01E-05
0.084166667,1.14E-06,1.01E-05
0.084183333,1.13E-06,1.01E-05
0.0842,1.11E-06,1.01E-05
0.084216667,1.10E-06,1.01E-05
0.084233333,1.08E-06,1.00E-05
0.08425,1.06E-06,9.98E-06
0.084266667,1.04E-06,9.92E-06
0.084283333,1.02E-06,9.85E-06
0.0843,1.00E-06,9.77E-06
0.084316667,9.76E-07,9.69E-06
0.084333333,9.52E-07,9.59E-06
0.08435,9.26E-07,9.48E-06
0.084366667,8.99E-07,9.36E-06
0.084383333,8.71E-07,9.24E-06
0.0844,8.42E-07,9.10E-06
0.084416667,8.11E-07,8.96E-06
0.084433333,7.80E-07,8.81E-06
0.08445,7.47E-07,8.65E-06
0.084466667,7.14E-07,8.48E-06
0.084483333,6.79E-07,8.30E-06
0.0845,6.44E-07,8.12E-06
0.084516667,6.07E-07,7.93E-06
0.084533333,5.70E-07,7.73E-06
0.08455,5.31E-07,7.52E-06
0.084566667,4.92E-07,7.30E-06
0.084583333,4.52E-07,7.08E-06
0.0846,4.11E-07,6.85E-06
0.084616667,3.70E-07,6.62E-06
0.084633333,3.27E-07,6.38E-06
0.08465,2.85E-07,6.13E-06
0.084666667,2.41E-07,5.88E-06
0.084683333,1.97E-07,5.62E-06
0.0847,1.52E-07,5.36E-06
0.084716667,1.07E-07,5.09E-06
0.084733333,6.15E-08,4.82E-06
0.08475,1.56E-08,4.54E-06
0.084766667,-3.07E-08,4.26E-06
0.084783333,-7.74E-08,3.97E-06
0.0848,-1.24E-07,3.68E-06
0.084816667,-1.71E-07,3.39E-06
0.084833333,-2.19E-07,3.10E-06
0.08485,-2.66E-07,2.80E-06
0.084866667,-3.13E-07,2.50E-06
0.084883333,-3.61E-07,2.20E-06
0.0849,-4.08E-07,1.89E-06
0.084916667,-4.55E-07,1.58E-06
0.084933333,-5.02E-07,1.28E-06
0.08495,-5.49E-07,9.69E-07
0.084966667,-5.96E-07,6.60E-07
0.084983333,-6.42E-07,3.51E-07
0.085,-6.88E-07,4.20E-08
0.085016667,-7.33E-07,-2.67E-07
0.085033333,-7.78E-07,-5.75E-07
0.08505,-8.23E-07,-8.83E-07
0.085066667,-8.67E-07,-1.19E-06
0.085083333,-9.10E-07,-1.49E-06
0.0851,-9.53E-07,-1.80E-06
0.085116667,-9.95E-07,-2.10E-06
0.085133333,-1.04E-06,-2.40E-06
0.08515,-1.08E-06,-2.69E-06
0.085166667,-1.12E-06,-2.99E-06
0.085183333,-1.15E-06,-3.28E-06
0.0852,-1.19E-06,-3.56E-06
0.085216667,-1.23E-06,-3.85E-06
0.085233333,-1.26E-06,-4.13E-06
0.08525,-1.30E-06,-4.40E-06
0.085266667,-1.33E-06,-4.67E-06
0.085283333,-1.36E-06,-4.94E-06
0.0853,-1.39E-06,-5.20E-06
0.085316667,-1.42E-06,-5.45E-06
0.085333333,-1.45E-06,-5.70E-06
0.08535,-1.48E-06,-5.95E-06
0.085366667,-1.50E-06,-6.18E-06
0.085383333,-1.53E-06,-6.42E-06
0.0854,-1.55E-06,-6.64E-06
0.085416667,-1.57E-06,-6.86E-06
0.085433333,-1.59E-06,-7.07E-06
0.08545,-1.61E-06,-7.28E-06
0.085466667,-1.62E-06,-7.47E-06
0.085483333,-1.64E-06,-7.66E-06
0.0855,-1.65E-06,-7.85E-06
0.085516667,-1.66E-06,-8.02E-06
0.085533333,-1.67E-06,-8.19E-06
0.08555,-1.68E-06,-8.35E-06
0.085566667,-1.68E-06,-8.50E-06
0.085583333,-1.69E-06,-8.64E-06
0.0856,-1.69E-06,-8.77E-06
0.085616667,-1.69E-06,-8.90E-06
0.085633333,-1.69E-06,-9.02E-06
0.08565,-1.68E-06,-9.12E-06
0.085666667,-1.68E-06,-9.22E-06
0.085683333,-1.67E-06,-9.31E-06
0.0857,-1.66E-06,-9.39E-06
0.085716667,-1.65E-06,-9.46E-06
0.085733333,-1.64E-06,-9.53E-06
0.08575,-1.62E-06,-9.58E-06
0.085766667,-1.61E-06,-9.62E-06
0.085783333,-1.59E-06,-9.66E-06
0.0858,-1.57E-06,-9.68E-06
0.085816667,-1.55E-06,-9.70E-06
0.085833333,-1.52E-06,-9.71E-06
0.08585,-1.50E-06,-9.70E-06
0.085866667,-1.47E-06,-9.69E-06
0.085883333,-1.44E-06,-9.67E-06
0.0859,-1.41E-06,-9.64E-06
0.085916667,-1.38E-06,-9.60E-06
0.085933333,-1.34E-06,-9.55E-06
0.08595,-1.31E-06,-9.49E-06
0.085966667,-1.27E-06,-9.42E-06
0.085983333,-1.23E-06,-9.35E-06
0.086,-1.19E-06,-9.26E-06
0.086016667,-1.15E-06,-9.17E-06
0.086033333,-1.10E-06,-9.07E-06
0.08605,-1.06E-06,-8.96E-06
0.086066667,-1.01E-06,-8.84E-06
0.086083333,-9.60E-07,-8.71E-06
0.0861,-9.11E-07,-8.57E-06
0.086116667,-8.60E-07,-8.43E-06
0.086133333,-8.08E-07,-8.27E-06
0.08615,-7.54E-07,-8.11E-06
0.086166667,-7.00E-07,-7.95E-06
0.086183333,-6.44E-07,-7.77E-06
0.0862,-5.87E-07,-7.59E-06
0.086216667,-5.29E-07,-7.40E-06
0.086233333,-4.71E-07,-7.20E-06
0.08625,-4.11E-07,-7.00E-06
0.086266667,-3.51E-07,-6.79E-06
0.086283333,-2.90E-07,-6.57E-06
0.0863,-2.28E-07,-6.35E-06
0.086316667,-1.66E-07,-6.12E-06
0.086333333,-1.03E-07,-5.89E-06
0.08635,-3.93E-08,-5.65E-06
0.086366667,2.45E-08,-5.41E-06
0.086383333,8.88E-08,-5.16E-06
0.0864,1.53E-07,-4.90E-06
0.086416667,2.18E-07,-4.65E-06
0.086433333,2.83E-07,-4.38E-06
0.08645,3.48E-07,-4.12E-06
0.086466667,4.13E-07,-3.85E-06
0.086483333,4.78E-07,-3.57E-06
0.0865,5.42E-07,-3.30E-06
0.086516667,6.07E-07,-3.02E-06
0.086533333,6.71E-07,-2.74E-06
0.08655,7.35E-07,-2.45E-06
0.086566667,7.99E-07,-2.16E-06
0.086583333,8.62E-07,-1.88E-06
0.0866,9.24E-07,-1.59E-06
0.086616667,9.86E-07,-1.30E-06
0.086633333,1.05E-06,-1.00E-06
0.08665,1.11E-06,-7.11E-07
0.086666667,1.17E-06,-4.17E-07
0.086683333,1.22E-06,-1.24E-07
0.0867,1.28E-06,1.69E-07
0.086716667,1.34E-06,4.62E-07
0.086733333,1.39E-06,7.54E-07
0.08675,1.45E-06,1.05E-06
0.086766667,1.50E-06,1.34E-06
0.086783333,1.55E-06,1.62E-06
0.0868,1.60E-06,1.91E-06
0.086816667,1.65E-06,2.19E-06
0.086833333,1.70E-06,2.48E-06
0.08685,1.74E-06,2.76E-06
0.086866667,1.79E-06,3.03E-06
0.086883333,1.83E-06,3.31E-06
0.0869,1.87E-06,3.58E-06
0.086916667,1.91E-06,3.84E-06
0.086933333,1.94E-06,4.11E-06
0.08695,1.98E-06,4.37E-06
0.086966667,2.01E-06,4.62E-06
0.086983333,2.04E-06,4.87E-06
0.087,2.07E-06,5.11E-06
0.087016667,2.09E-06,5.35E-06
0.087033333,2.12E-06,5.59E-06
0.08705,2.14E-06,5.82E-06
0.087066667,2.16E-06,6.04E-06
0.087083333,2.18E-06,6.26E-06
0.0871,2.19E-06,6.47E-06
0.087116667,2.21E-06,6.68E-06
0.087133333,2.22E-06,6.87E-06
0.08715,2.22E-06,7.07E-06
0.087166667,2.23E-06,7.25E-06
0.087183333,2.23E-06,7.43E-06
0.0872,2.23E-06,7.60E-06
0.087216667,2.23E-06,7.77E-06
0.087233333,2.23E-06,7.92E-06
0.08725,2.22E-06,8.07E-06
0.087266667,2.21E-06,8.21E-06
0.087283333,2.20E-06,8.34E-06
0.0873,2.19E-06,8.47E-06
0.087316667,2.17E-06,8.59E-06
0.087333333,2.15E-06,8.70E-06
0.08735,2.13E-06,8.80E-06
0.087366667,2.10E-06,8.89E-06
0.087383333,2.08E-06,8.97E-06
0.0874,2.05E-06,9.05E-06
0.087416667,2.02E-06,9.12E-06
0.087433333,1.98E-06,9.17E-06
0.08745,1.95E-06,9.22E-06
0.087466667,1.91E-06,9.26E-06
0.087483333,1.87E-06,9.30E-06
0.0875,1.82E-06,9.32E-06
0.087516667,1.78E-06,9.33E-06
0.087533333,1.73E-06,9.34E-06
0.08755,1.68E-06,9.34E-06
0.087566667,1.63E-06,9.33E-06
0.087583333,1.58E-06,9.31E-06
0.0876,1.52E-06,9.28E-06
0.087616667,1.46E-06,9.24E-06
0.087633333,1.40E-06,9.19E-06
0.08765,1.34E-06,9.14E-06
0.087666667,1.28E-06,9.07E-06
0.087683333,1.21E-06,9.00E-06
0.0877,1.14E-06,8.92E-06
0.087716667,1.08E-06,8.83E-06
0.087733333,1.01E-06,8.73E-06
0.08775,9.34E-07,8.63E-06
0.087766667,8.61E-07,8.52E-06
0.087783333,7.87E-07,8.40E-06
0.0878,7.12E-07,8.27E-06
0.087816667,6.35E-07,8.13E-06
0.087833333,5.57E-07,7.99E-06
0.08785,4.78E-07,7.83E-06
0.087866667,3.99E-07,7.68E-06
0.087883333,3.18E-07,7.51E-06
0.0879,2.37E-07,7.34E-06
0.087916667,1.55E-07,7.16E-06
0.087933333,7.26E-08,6.97E-06
0.08795,-1.04E-08,6.78E-06
0.087966667,-9.38E-08,6.58E-06
0.087983333,-1.77E-07,6.38E-06
0.088,-2.61E-07,6.16E-06
0.088016667,-3.45E-07,5.95E-06
0.088033333,-4.29E-07,5.73E-06
0.08805,-5.13E-07,5.50E-06
0.088066667,-5.97E-07,5.27E-06
0.088083333,-6.80E-07,5.03E-06
0.0881,-7.63E-07,4.79E-06
0.088116667,-8.46E-07,4.54E-06
0.088133333,-9.28E-07,4.29E-06
0.08815,-1.01E-06,4.04E-06
0.088166667,-1.09E-06,3.78E-06
0.088183333,-1.17E-06,3.52E-06
0.0882,-1.25E-06,3.26E-06
0.088216667,-1.33E-06,2.99E-06
0.088233333,-1.40E-06,2.72E-06
0.08825,-1.48E-06,2.45E-06
0.088266667,-1.55E-06,2.17E-06
0.088283333,-1.63E-06,1.90E-06
0.0883,-1.70E-06,1.62E-06
0.088316667,-1.77E-06,1.34E-06
0.088333333,-1.84E-06,1.06E-06
0.08835,-1.90E-06,7.76E-07
0.088366667,-1.97E-06,4.93E-07
0.088383333,-2.03E-06,2.11E-07
0.0884,-2.09E-06,-7.22E-08
0.088416667,-2.15E-06,-3.55E-07
0.088433333,-2.21E-06,-6.37E-07
0.08845,-2.26E-06,-9.19E-07
0.088466667,-2.31E-06,-1.20E-06
0.088483333,-2.36E-06,-1.48E-06
0.0885,-2.41E-06,-1.76E-06
0.088516667,-2.45E-06,-2.03E-06
0.088533333,-2.50E-06,-2.31E-06
0.08855,-2.54E-06,-2.58E-06
0.088566667,-2.57E-06,-2.85E-06
0.088583333,-2.61E-06,-3.12E-06
0.0886,-2.64E-06,-3.38E-06
0.088616667,-2.67E-06,-3.64E-06
0.088633333,-2.69E-06,-3.90E-06
0.08865,-2.71E-06,-4.16E-06
0.088666667,-2.73E-06,-4.41E-06
0.088683333,-2.75E-06,-4.65E-06
0.0887,-2.77E-06,-4.89E-06
0.088716667,-2.78E-06,-5.13E-06
0.088733333,-2.78E-06,-5.36E-06
0.08875,-2.79E-06,-5.59E-06
0.088766667,-2.79E-06,-5.81E-06
0.088783333,-2.79E-06,-6.03E-06
0.0888,-2.78E-06,-6.24E-06
0.088816667,-2.78E-06,-6.45E-06
0.088833333,-2.76E-06,-6.65E-06
0.08885,-2.75E-06,-6.84E-06
0.088866667,-2.73E-06,-7.03E-06
0.088883333,-2.71E-06,-7.21E-06
0.0889,-2.69E-06,-7.38E-06
0.088916667,-2.66E-06,-7.55E-06
0.088933333,-2.63E-06,-7.71E-06
0.08895,-2.60E-06,-7.86E-06
0.088966667,-2.56E-06,-8.01E-06
0.088983333,-2.52E-06,-8.15E-06
0.089,-2.48E-06,-8.28E-06
0.089016667,-2.44E-06,-8.40E-06
0.089033333,-2.39E-06,-8.52E-06
0.08905,-2.34E-06,-8.63E-06
0.089066667,-2.29E-06,-8.73E-06
0.089083333,-2.23E-06,-8.82E-06
0.0891,-2.17E-06,-8.90E-06
0.089116667,-2.11E-06,-8.98E-06
0.089133333,-2.04E-06,-9.05E-06
0.08915,-1.98E-06,-9.10E-06
0.089166667,-1.91E-06,-9.16E-06
0.089183333,-1.84E-06,-9.20E-06
0.0892,-1.76E-06,-9.23E-06
0.089216667,-1.68E-06,-9.26E-06
0.089233333,-1.61E-06,-9.27E-06
0.08925,-1.53E-06,-9.28E-06
